SK_ID_CURR,CNT_CHILDREN,AMT_INCOME_TOTAL,Age,YEARS_EMPLOYED,AMT_CREDIT,CODE_GENDER,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,OCCUPATION_TYPE,ORGANIZATION_TYPE,NAME_INCOME_TYPE,CREDIT_INCOME_PERCENT,ANNUITY_INCOME_PERCENT
258822,0,157500.0,59.0,3.0,495351.0,F,2.0,Cash loans,Primaire,Education,Working,3.1450857142857145,0.1668
259029,0,180000.0,62.0,32.0,675000.0,F,2.0,Cash loans,Tertiaire,Serivce,Working,3.75,0.133575
244313,1,225000.0,28.0,7.0,760225.5,M,3.0,Cash loans,Primaire,Business,Working,3.37878,0.134
271609,0,351000.0,62.0,27.0,948582.0,F,1.0,Cash loans,Primaire,Education,State servant,2.7025128205128204,0.0793846153846153
137210,2,202500.0,33.0,2.0,808650.0,M,4.0,Cash loans,Primaire,Trade,Commercial associate,3.993333333333333,0.1098
118684,0,157500.0,23.0,2.0,180000.0,M,1.0,Revolving loans,Primaire,Trade,Working,1.1428571428571428,0.0571428571428571
208687,0,90000.0,35.0,4.0,828000.0,M,2.0,Cash loans,Primaire,Other,Working,9.2,0.35805
164317,0,81000.0,44.0,2.0,513531.0,F,2.0,Cash loans,Primaire,Medicine,Working,6.339888888888889,0.2702222222222222
225278,1,67500.0,42.0,6.0,127350.0,F,3.0,Cash loans,Primaire,Education,State servant,1.8866666666666667,0.1885333333333333
272920,2,202500.0,27.0,5.0,171000.0,F,4.0,Cash loans,Primaire,Self-employed,Commercial associate,0.8444444444444444,0.1008444444444444
121315,0,315000.0,48.0,4.0,1006920.0,F,2.0,Cash loans,Tertiaire,Business,Working,3.1965714285714286,0.1358428571428571
201131,1,202500.0,33.0,2.0,137538.0,F,2.0,Cash loans,Primaire,Self-employed,Working,0.6792,0.0806
193886,0,157500.0,48.0,13.0,284400.0,M,2.0,Cash loans,Primaire,Industry,Commercial associate,1.8057142857142856,0.0688857142857142
294249,1,112500.0,40.0,13.0,276277.5,F,3.0,Cash loans,Primaire,Self-employed,Working,2.4558,0.12652
108484,0,180000.0,50.0,9.0,776304.0,M,2.0,Cash loans,Primaire,Self-employed,Working,4.3128,0.167825
166549,0,135000.0,60.0,1.0,876816.0,F,1.0,Cash loans,Primaire,Self-employed,Working,6.494933333333333,0.3325666666666667
202071,1,157500.0,33.0,4.0,254700.0,M,3.0,Cash loans,Secondaire,Business,Commercial associate,1.6171428571428572,0.1749714285714285
228316,0,157500.0,56.0,8.0,288873.0,F,1.0,Cash loans,Primaire,Business,Working,1.8341142857142856,0.0900285714285714
188331,1,171000.0,46.0,9.0,983299.5,F,3.0,Cash loans,Primaire,Self-employed,Commercial associate,5.7502894736842105,0.2443947368421052
235979,1,171000.0,37.0,16.0,1125171.0,F,3.0,Cash loans,Tertiaire,Other,Working,6.5799473684210525,0.2795526315789474
188204,0,63000.0,40.0,20.0,1205896.5,F,2.0,Cash loans,Primaire,Education,Working,19.141214285714284,0.6195
176945,0,112500.0,55.0,8.0,202500.0,F,1.0,Revolving loans,Tertiaire,Business,Commercial associate,1.8,0.09
251130,1,216000.0,32.0,0.0,781920.0,M,3.0,Cash loans,Secondaire,Security,Commercial associate,3.62,0.1969791666666666
165071,0,180000.0,53.0,21.0,1546020.0,F,1.0,Cash loans,Tertiaire,Self-employed,Working,8.589,0.2369
207553,0,157500.0,48.0,10.0,1006920.0,F,2.0,Cash loans,Primaire,Business,Working,6.393142857142857,0.2716857142857143
225536,0,184500.0,46.0,21.0,355536.0,M,2.0,Cash loans,Primaire,Other,Working,1.9270243902439024,0.0823414634146341
100459,0,270000.0,43.0,1.0,225000.0,M,1.0,Revolving loans,Secondaire,Business,Commercial associate,0.8333333333333334,0.0416666666666666
164115,1,180000.0,43.0,5.0,67765.5,F,3.0,Cash loans,Primaire,Serivce,Working,0.376475,0.0454
184517,1,337500.0,41.0,5.0,215640.0,F,3.0,Cash loans,Primaire,Self-employed,Commercial associate,0.6389333333333334,0.0458266666666666
205755,0,112500.0,52.0,6.0,274500.0,F,2.0,Cash loans,Primaire,Self-employed,Working,2.44,0.09196
270509,0,270000.0,61.0,12.0,772272.0,F,2.0,Cash loans,Primaire,Business,Commercial associate,2.8602666666666665,0.2791166666666667
216463,3,135000.0,33.0,6.0,270000.0,F,5.0,Revolving loans,Primaire,Serivce,Working,2.0,0.1
275277,0,67500.0,46.0,14.0,360000.0,F,2.0,Cash loans,Tertiaire,Education,State servant,5.333333333333333,0.2893333333333333
151762,0,202500.0,28.0,1.0,681444.0,M,1.0,Cash loans,Primaire,Industry,Working,3.3651555555555555,0.1215111111111111
179862,1,315000.0,32.0,2.0,337500.0,M,3.0,Revolving loans,Primaire,Industry,Working,1.0714285714285714,0.0535714285714285
120929,0,315000.0,37.0,10.0,547272.0,F,1.0,Cash loans,Tertiaire,Other,State servant,1.7373714285714286,0.1268428571428571
183883,0,180000.0,62.0,12.0,1051789.5,F,2.0,Cash loans,Primaire,Serivce,Working,5.843275,0.2483
235971,0,135000.0,45.0,0.0,521280.0,F,2.0,Cash loans,Secondaire,Other,Working,3.8613333333333335,0.3105666666666666
139273,0,139500.0,48.0,9.0,540000.0,F,2.0,Cash loans,Primaire,Security,State servant,3.870967741935484,0.153516129032258
210285,2,225000.0,47.0,2.0,251091.0,M,3.0,Cash loans,Primaire,Business,Working,1.11596,0.11776
258348,2,315000.0,39.0,15.0,1012500.0,F,3.0,Cash loans,Primaire,Self-employed,Working,3.2142857142857144,0.1066428571428571
247009,0,202500.0,53.0,34.0,2156400.0,F,2.0,Cash loans,Primaire,Industry,Commercial associate,10.648888888888887,0.2815555555555555
121581,0,216000.0,28.0,5.0,966555.0,F,2.0,Cash loans,Primaire,Transport,Working,4.4747916666666665,0.2504583333333333
294232,0,360000.0,57.0,20.0,1215000.0,F,2.0,Cash loans,Tertiaire,Medicine,Working,3.375,0.098675
243880,1,157500.0,29.0,8.0,78192.0,F,3.0,Cash loans,Primaire,Serivce,Commercial associate,0.4964571428571429,0.0542857142857142
130207,0,81000.0,39.0,16.0,1350000.0,F,2.0,Cash loans,Primaire,Medicine,Working,16.666666666666668,0.4583333333333333
238033,0,135000.0,55.0,22.0,1125000.0,F,1.0,Cash loans,Primaire,Serivce,Working,8.333333333333334,0.2244333333333333
239185,0,202500.0,55.0,4.0,1021500.0,F,1.0,Cash loans,Tertiaire,Medicine,Working,5.044444444444444,0.2955777777777778
186798,2,135000.0,40.0,22.0,337500.0,F,4.0,Revolving loans,Tertiaire,Other,Working,2.5,0.125
260393,0,675000.0,42.0,8.0,1649844.0,M,1.0,Cash loans,Tertiaire,Business,Commercial associate,2.4442133333333333,0.1267533333333333
239005,3,112500.0,40.0,3.0,254700.0,F,5.0,Cash loans,Primaire,Education,State servant,2.264,0.18
239217,0,252000.0,54.0,13.0,942300.0,F,1.0,Cash loans,Primaire,Business,Commercial associate,3.7392857142857134,0.1098392857142857
218221,1,202500.0,22.0,3.0,270000.0,M,3.0,Revolving loans,Primaire,Transport,Working,1.3333333333333333,0.0666666666666666
177002,1,112500.0,37.0,6.0,288873.0,F,3.0,Cash loans,Primaire,Self-employed,Commercial associate,2.56776,0.17276
118932,0,157500.0,52.0,0.0,1040985.0,F,2.0,Cash loans,Primaire,Business,Commercial associate,6.609428571428571,0.1940857142857142
120993,0,180000.0,37.0,5.0,604152.0,F,2.0,Cash loans,Primaire,Education,State servant,3.3564,0.161475
209635,2,47250.0,42.0,8.0,227520.0,F,4.0,Cash loans,Primaire,Housing,Working,4.815238095238096,0.1842857142857142
225060,0,81000.0,42.0,15.0,112500.0,F,1.0,Cash loans,Primaire,Business,Working,1.3888888888888888,0.1090555555555555
244318,1,225000.0,39.0,7.0,1082214.0,F,2.0,Cash loans,Primaire,Trade,Working,4.80984,0.1412
146082,2,202500.0,40.0,8.0,182448.0,M,4.0,Cash loans,Primaire,Self-employed,Commercial associate,0.9009777777777778,0.0929555555555555
147603,0,112500.0,44.0,1.0,1004791.5,F,1.0,Cash loans,Primaire,Trade,Commercial associate,8.93148,0.47584
127206,0,135000.0,30.0,12.0,199152.0,M,1.0,Cash loans,Primaire,Transport,Working,1.4752,0.0762666666666666
198766,1,135000.0,31.0,10.0,1255680.0,F,3.0,Cash loans,Tertiaire,Serivce,Commercial associate,9.301333333333334,0.3083666666666667
212298,0,112500.0,23.0,3.0,225000.0,F,2.0,Cash loans,Primaire,Security,State servant,2.0,0.18344
137318,0,90000.0,49.0,2.0,135000.0,F,2.0,Revolving loans,Primaire,Business,Working,1.5,0.075
255368,0,270000.0,55.0,9.0,521280.0,F,2.0,Cash loans,Primaire,Self-employed,Commercial associate,1.9306666666666668,0.1052166666666666
109031,0,135000.0,39.0,0.0,1494486.0,F,2.0,Cash loans,Tertiaire,Medicine,Working,11.070266666666669,0.3236666666666666
110425,0,67500.0,50.0,2.0,180000.0,F,2.0,Revolving loans,Primaire,Serivce,Working,2.6666666666666665,0.1333333333333333
262424,0,157500.0,35.0,3.0,1125000.0,M,2.0,Cash loans,Primaire,Business,Working,7.142857142857143,0.2096857142857142
132906,1,67500.0,33.0,4.0,675000.0,F,3.0,Cash loans,Primaire,Housing,Working,10.0,0.3226
184281,2,360000.0,32.0,7.0,675000.0,F,4.0,Cash loans,Primaire,Medicine,Commercial associate,1.875,0.1485
293052,0,135000.0,57.0,19.0,203760.0,F,1.0,Cash loans,Tertiaire,Medicine,Working,1.5093333333333334,0.0852333333333333
144594,2,135000.0,27.0,2.0,284400.0,M,4.0,Cash loans,Primaire,Business,Commercial associate,2.1066666666666665,0.1381
260056,0,184500.0,36.0,10.0,1011955.5,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,5.4848536585365855,0.2330975609756097
202750,0,76500.0,26.0,6.0,497520.0,M,2.0,Cash loans,Tertiaire,Business,Working,6.503529411764706,0.3889411764705882
219832,0,202500.0,52.0,6.0,350860.5,F,1.0,Cash loans,Tertiaire,Business,Working,1.7326444444444444,0.0946222222222222
146364,0,148500.0,40.0,8.0,408330.0,F,2.0,Cash loans,Primaire,Business,Working,2.749696969696969,0.150030303030303
236504,0,225000.0,52.0,5.0,1036980.0,M,2.0,Cash loans,Primaire,Business,Commercial associate,4.6088,0.16612
106730,0,112500.0,39.0,1.0,675000.0,M,2.0,Cash loans,Primaire,Other,Commercial associate,6.0,0.25536
190106,0,180000.0,26.0,1.0,225000.0,M,1.0,Cash loans,Secondaire,Transport,Working,1.25,0.149075
214100,0,247500.0,46.0,3.0,837000.0,M,2.0,Cash loans,Primaire,Security,Commercial associate,3.381818181818182,0.1432727272727272
269351,0,112500.0,45.0,15.0,797859.0,F,2.0,Cash loans,Primaire,Serivce,State servant,7.09208,0.25588
209517,1,180000.0,47.0,5.0,659610.0,F,3.0,Cash loans,Primaire,Education,Working,3.6645,0.107875
219442,2,112500.0,38.0,1.0,276903.0,M,4.0,Cash loans,Secondaire,Security,Working,2.46136,0.2124
222770,0,225000.0,44.0,6.0,665892.0,F,2.0,Cash loans,Primaire,Business,Commercial associate,2.95952,0.09604
279613,1,90000.0,25.0,3.0,396171.0,F,3.0,Cash loans,Primaire,Education,State servant,4.4019,0.2388
217365,1,135000.0,34.0,10.0,67500.0,M,3.0,Cash loans,Primaire,Serivce,Working,0.5,0.0365
170451,0,180000.0,50.0,5.0,824823.0,M,2.0,Cash loans,Primaire,Business,Working,4.58235,0.133975
201455,3,112500.0,32.0,5.0,526491.0,F,5.0,Cash loans,Primaire,Trade,Commercial associate,4.67992,0.16924
115103,0,103500.0,51.0,20.0,896647.5,F,2.0,Cash loans,Tertiaire,Medicine,Working,8.663260869565217,0.3683043478260869
158983,0,74250.0,42.0,2.0,203760.0,F,2.0,Cash loans,Primaire,Business,Working,2.744242424242424,0.2185454545454545
175398,0,225000.0,23.0,1.0,472500.0,M,1.0,Cash loans,Primaire,Education,State servant,2.1,0.21576
203409,0,112500.0,55.0,9.0,787131.0,F,2.0,Cash loans,Primaire,Self-employed,Commercial associate,6.99672,0.2324
149399,1,225000.0,38.0,1.0,927000.0,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,4.12,0.12046
261707,0,210856.5,38.0,7.0,1129500.0,M,2.0,Cash loans,Primaire,Trade,Commercial associate,5.3567236485477085,0.1930981496894807
193280,0,202500.0,28.0,3.0,450000.0,F,2.0,Cash loans,Tertiaire,Serivce,Working,2.2222222222222223,0.1755777777777777
120178,1,180000.0,46.0,7.0,148365.0,F,3.0,Cash loans,Secondaire,Business,Working,0.82425,0.076325
208554,1,54000.0,30.0,3.0,207504.0,F,3.0,Cash loans,Primaire,Self-employed,Working,3.842666666666666,0.3285833333333333
142119,0,315000.0,46.0,3.0,900000.0,M,2.0,Cash loans,Secondaire,Self-employed,Working,2.857142857142857,0.1463
110686,2,112500.0,43.0,9.0,180000.0,M,4.0,Revolving loans,Primaire,Business,Working,1.6,0.08
270904,2,121500.0,34.0,16.0,91008.0,F,4.0,Cash loans,Tertiaire,Education,Working,0.7490370370370371,0.0292962962962962
188218,0,157500.0,51.0,14.0,900000.0,M,2.0,Cash loans,Primaire,Housing,Working,5.714285714285714,0.2926
270559,1,157500.0,48.0,5.0,765000.0,M,3.0,Cash loans,Secondaire,Business,Working,4.857142857142857,0.248
188791,0,202500.0,28.0,4.0,370629.0,F,2.0,Cash loans,Tertiaire,Medicine,Commercial associate,1.8302666666666667,0.0954
126364,0,135000.0,40.0,4.0,450000.0,F,2.0,Cash loans,Primaire,Business,Working,3.333333333333333,0.1478
290254,1,135000.0,24.0,5.0,270000.0,F,2.0,Revolving loans,Primaire,Business,Commercial associate,2.0,0.1
258667,0,270000.0,41.0,12.0,755190.0,M,2.0,Cash loans,Secondaire,Industry,Working,2.797,0.1139166666666666
184717,0,112500.0,31.0,4.0,382050.0,M,1.0,Cash loans,Primaire,Housing,Working,3.396,0.26944
232374,0,135000.0,49.0,5.0,255829.5,F,1.0,Cash loans,Primaire,Security,Working,1.895033333333333,0.1884
217110,0,180000.0,56.0,19.0,1762110.0,F,2.0,Cash loans,Primaire,Other,Commercial associate,9.7895,0.269925
173119,1,180000.0,31.0,4.0,715095.0,M,3.0,Cash loans,Secondaire,Self-employed,Commercial associate,3.97275,0.29775
258226,0,103500.0,50.0,1.0,159993.0,F,1.0,Cash loans,Primaire,Self-employed,Commercial associate,1.5458260869565217,0.1000434782608695
265721,0,202500.0,34.0,6.0,900000.0,F,2.0,Cash loans,Primaire,Self-employed,Working,4.444444444444445,0.1306
227788,0,135000.0,63.0,45.0,881055.0,F,2.0,Cash loans,Tertiaire,Serivce,Working,6.5263333333333335,0.2598
287479,0,112500.0,44.0,25.0,481495.5,F,2.0,Cash loans,Primaire,Industry,Commercial associate,4.27996,0.30436
214180,2,112500.0,28.0,4.0,270000.0,F,4.0,Revolving loans,Primaire,Self-employed,Working,2.4,0.12
191517,0,144000.0,26.0,1.0,275040.0,F,1.0,Cash loans,Primaire,Business,Working,1.91,0.0899375
294147,0,382500.0,45.0,8.0,1102828.5,F,1.0,Cash loans,Tertiaire,Serivce,Commercial associate,2.8832117647058824,0.084635294117647
293550,0,90000.0,28.0,1.0,657000.0,F,2.0,Cash loans,Primaire,Trade,Commercial associate,7.3,0.39745
191614,0,180000.0,42.0,5.0,888840.0,M,1.0,Cash loans,Tertiaire,Serivce,Working,4.938,0.178075
125281,1,315000.0,31.0,8.0,328500.0,M,3.0,Cash loans,Primaire,Business,Commercial associate,1.042857142857143,0.0818857142857142
176659,1,211500.0,47.0,21.0,508495.5,F,2.0,Cash loans,Primaire,Security,Working,2.4042340425531914,0.1018510638297872
292628,0,81000.0,55.0,8.0,208512.0,M,2.0,Cash loans,Secondaire,Business,Working,2.574222222222222,0.2702777777777778
127349,0,175500.0,45.0,9.0,481500.0,F,2.0,Cash loans,Primaire,Industry,Commercial associate,2.743589743589744,0.1215897435897435
184726,0,270000.0,45.0,7.0,1102500.0,M,2.0,Cash loans,Primaire,Security,State servant,4.083333333333333,0.1734833333333333
111559,0,81000.0,41.0,18.0,284400.0,F,1.0,Cash loans,Tertiaire,Medicine,State servant,3.511111111111111,0.1277222222222222
187430,0,180000.0,26.0,5.0,853056.0,F,2.0,Cash loans,Primaire,Self-employed,Working,4.7392,0.17095
187060,0,90000.0,28.0,8.0,269550.0,F,2.0,Cash loans,Primaire,Serivce,State servant,2.995,0.27615
249776,0,117000.0,42.0,2.0,526491.0,F,2.0,Cash loans,Primaire,Business,Working,4.499923076923077,0.2752692307692307
119659,0,137358.0,49.0,6.0,545040.0,M,2.0,Cash loans,Secondaire,Self-employed,Working,3.968025160529419,0.2593041541082427
106429,0,135000.0,48.0,2.0,509922.0,M,2.0,Cash loans,Secondaire,Self-employed,Working,3.7772,0.3821666666666666
187028,1,202500.0,37.0,11.0,1024290.0,F,3.0,Cash loans,Tertiaire,Industry,Commercial associate,5.058222222222223,0.1478888888888888
169151,2,157500.0,35.0,10.0,852088.5,M,4.0,Cash loans,Primaire,Industry,Commercial associate,5.410085714285715,0.2153714285714285
129783,0,270000.0,31.0,1.0,1762110.0,F,2.0,Cash loans,Tertiaire,Other,Working,6.5263333333333335,0.17995
213042,3,135000.0,41.0,14.0,640080.0,M,5.0,Cash loans,Primaire,Business,Commercial associate,4.741333333333333,0.222
219221,2,90000.0,27.0,7.0,450000.0,F,4.0,Cash loans,Primaire,Education,Working,5.0,0.30215
285312,0,103500.0,21.0,3.0,180000.0,F,1.0,Revolving loans,Primaire,Industry,Working,1.7391304347826086,0.0869565217391304
172876,1,157500.0,44.0,5.0,521280.0,F,3.0,Cash loans,Tertiaire,Business,Commercial associate,3.3097142857142856,0.1803714285714285
238761,1,135000.0,50.0,10.0,792162.0,M,2.0,Cash loans,Tertiaire,Business,Commercial associate,5.867866666666667,0.3005666666666666
121237,0,166500.0,26.0,4.0,239850.0,M,1.0,Cash loans,Primaire,Business,Commercial associate,1.4405405405405405,0.1528378378378378
122516,0,360000.0,27.0,2.0,790830.0,M,2.0,Cash loans,Secondaire,Other,Working,2.19675,0.173925
178235,0,135000.0,66.0,7.0,254700.0,M,2.0,Cash loans,Primaire,Medicine,Commercial associate,1.8866666666666667,0.1063
125491,1,171000.0,37.0,14.0,1006920.0,F,3.0,Cash loans,Primaire,Business,Working,5.888421052631579,0.3014210526315789
191778,0,450000.0,35.0,12.0,675000.0,M,2.0,Revolving loans,Primaire,Education,Commercial associate,1.5,0.075
193796,0,202500.0,25.0,1.0,814041.0,M,1.0,Cash loans,Primaire,Business,Working,4.019955555555556,0.1181777777777777
252155,2,270000.0,47.0,3.0,450000.0,M,4.0,Cash loans,Tertiaire,Self-employed,Working,1.6666666666666667,0.0633166666666666
207206,0,382500.0,50.0,5.0,2013840.0,M,2.0,Cash loans,Secondaire,Self-employed,Commercial associate,5.264941176470588,0.1447764705882352
186427,2,45000.0,40.0,13.0,251280.0,F,4.0,Cash loans,Primaire,Serivce,Working,5.584,0.2952
152167,1,180000.0,32.0,12.0,1252363.5,M,3.0,Cash loans,Primaire,Business,Working,6.957575,0.2841
186071,0,360000.0,54.0,1.0,1125000.0,M,2.0,Cash loans,Tertiaire,Business,Commercial associate,3.125,0.0828
163073,1,135000.0,37.0,1.0,235035.0,M,3.0,Cash loans,Secondaire,Business,Commercial associate,1.741,0.1494
256659,3,112500.0,34.0,5.0,808650.0,F,4.0,Cash loans,Tertiaire,Education,Working,7.188,0.23188
171773,1,157500.0,39.0,4.0,808650.0,F,3.0,Cash loans,Primaire,Serivce,Working,5.134285714285714,0.1997714285714285
227050,1,121500.0,38.0,0.0,180000.0,M,3.0,Revolving loans,Primaire,Other,Commercial associate,1.4814814814814814,0.074074074074074
209579,0,135000.0,56.0,8.0,151272.0,M,2.0,Cash loans,Secondaire,Self-employed,Commercial associate,1.1205333333333334,0.0554666666666666
107783,2,67500.0,40.0,21.0,508495.5,F,4.0,Cash loans,Primaire,Business,Working,7.533266666666667,0.2987333333333333
107717,1,157500.0,33.0,3.0,216144.0,F,3.0,Cash loans,Tertiaire,Business,Commercial associate,1.372342857142857,0.0925142857142857
283058,0,180000.0,54.0,1.0,364896.0,M,2.0,Cash loans,Primaire,Security,Working,2.0272,0.13785
190330,1,135000.0,28.0,2.0,270000.0,M,3.0,Cash loans,Secondaire,Business,Working,2.0,0.1094666666666666
193891,0,360000.0,43.0,14.0,747558.0,F,1.0,Cash loans,Primaire,Business,Working,2.07655,0.06735
188641,2,180000.0,33.0,6.0,454500.0,F,4.0,Cash loans,Tertiaire,Medicine,Working,2.525,0.1222
269853,0,180000.0,47.0,5.0,337500.0,M,2.0,Revolving loans,Secondaire,Other,Working,1.875,0.09375
223118,0,121500.0,35.0,1.0,545040.0,M,2.0,Cash loans,Primaire,Business,Working,4.485925925925926,0.2181851851851851
200707,0,405000.0,54.0,9.0,1316155.5,M,2.0,Cash loans,Primaire,Industry,Commercial associate,3.2497666666666665,0.0860444444444444
263694,0,157500.0,64.0,15.0,906228.0,M,2.0,Cash loans,Secondaire,Self-employed,Working,5.753828571428572,0.2199714285714285
151172,0,112500.0,48.0,6.0,1275772.5,F,2.0,Cash loans,Secondaire,Other,Working,11.3402,0.35724
190326,0,292500.0,43.0,0.0,1256400.0,M,1.0,Cash loans,Primaire,Industry,Working,4.295384615384616,0.1260307692307692
278391,0,112500.0,29.0,4.0,152820.0,M,1.0,Cash loans,Primaire,Business,Working,1.3584,0.13548
182780,1,202500.0,35.0,5.0,254700.0,F,3.0,Cash loans,Primaire,Business,Commercial associate,1.257777777777778,0.1360888888888889
289385,0,315000.0,29.0,4.0,314100.0,F,2.0,Cash loans,Tertiaire,Self-employed,Commercial associate,0.9971428571428572,0.0545
120313,2,198000.0,37.0,11.0,1762110.0,M,4.0,Cash loans,Primaire,Security,Working,8.899545454545455,0.2453863636363636
200338,0,108000.0,55.0,12.0,416052.0,F,1.0,Cash loans,Tertiaire,Medicine,Working,3.852333333333333,0.1464166666666666
152584,0,202500.0,59.0,7.0,1258650.0,M,2.0,Cash loans,Primaire,Other,Working,6.215555555555556,0.2639777777777777
125015,0,225000.0,33.0,2.0,378000.0,M,2.0,Cash loans,Primaire,Business,Commercial associate,1.68,0.09172
249291,1,202500.0,45.0,1.0,1303812.0,M,3.0,Cash loans,Primaire,Business,Working,6.438577777777778,0.1882444444444444
249233,0,225000.0,45.0,22.0,286704.0,F,1.0,Cash loans,Primaire,Serivce,Working,1.27424,0.0912
227072,0,90000.0,49.0,17.0,269550.0,M,2.0,Cash loans,Primaire,Business,Commercial associate,2.995,0.2099
251772,2,270000.0,40.0,15.0,942300.0,F,3.0,Cash loans,Primaire,Serivce,Working,3.49,0.1025166666666666
115645,1,157500.0,24.0,4.0,450000.0,F,3.0,Cash loans,Primaire,Self-employed,Commercial associate,2.857142857142857,0.1085428571428571
269726,0,202500.0,25.0,2.0,835380.0,M,2.0,Cash loans,Primaire,Business,Commercial associate,4.125333333333334,0.2112666666666666
255985,0,135000.0,50.0,26.0,135000.0,F,1.0,Revolving loans,Tertiaire,Industry,Commercial associate,1.0,0.05
207658,0,225000.0,32.0,11.0,1530000.0,F,2.0,Cash loans,Tertiaire,Business,Working,6.8,0.18758
111975,2,135000.0,40.0,10.0,180000.0,M,4.0,Revolving loans,Secondaire,Self-employed,Commercial associate,1.3333333333333333,0.0666666666666666
185731,1,54000.0,34.0,5.0,225000.0,F,2.0,Cash loans,Primaire,Other,Working,4.166666666666667,0.3291666666666666
223304,1,225000.0,32.0,7.0,715500.0,F,3.0,Cash loans,Tertiaire,Industry,Working,3.18,0.11324
235570,0,270000.0,37.0,8.0,993082.5,F,2.0,Cash loans,Tertiaire,Security,Working,3.678083333333333,0.1439166666666666
219454,0,292500.0,68.0,15.0,202500.0,F,1.0,Cash loans,Primaire,Medicine,State servant,0.6923076923076923,0.0689076923076923
269359,0,157500.0,27.0,5.0,360000.0,F,2.0,Cash loans,Tertiaire,Trade,Commercial associate,2.2857142857142856,0.1832571428571428
144964,1,324000.0,49.0,7.0,781920.0,F,3.0,Cash loans,Primaire,Education,Working,2.4133333333333336,0.1441111111111111
110298,0,225000.0,53.0,5.0,569358.0,F,1.0,Cash loans,Tertiaire,Medicine,Working,2.53048,0.11434
142863,0,90000.0,42.0,2.0,86598.0,F,2.0,Cash loans,Primaire,Self-employed,Commercial associate,0.9622,0.0966
267486,0,202500.0,57.0,38.0,101880.0,F,2.0,Cash loans,Tertiaire,Other,Commercial associate,0.5031111111111111,0.0603333333333333
126990,0,135000.0,55.0,21.0,1321020.0,M,2.0,Cash loans,Primaire,Business,Working,9.785333333333334,0.2633666666666667
137958,0,157500.0,48.0,6.0,521280.0,M,2.0,Cash loans,Primaire,Serivce,Commercial associate,3.3097142857142856,0.2
126390,0,135000.0,49.0,3.0,679441.5,F,2.0,Cash loans,Tertiaire,Self-employed,Working,5.0329,0.2579333333333333
225445,0,171000.0,54.0,8.0,1525482.0,F,2.0,Cash loans,Tertiaire,Industry,Commercial associate,8.920947368421052,0.2453157894736842
114746,2,247500.0,36.0,13.0,1024740.0,F,4.0,Cash loans,Primaire,Self-employed,Working,4.140363636363636,0.1759454545454545
267419,0,112500.0,36.0,4.0,450000.0,F,1.0,Cash loans,Primaire,Self-employed,Working,4.0,0.21816
165706,1,148500.0,24.0,3.0,450000.0,M,3.0,Cash loans,Primaire,Business,Working,3.0303030303030303,0.1421515151515151
283311,0,180000.0,40.0,15.0,500211.0,F,1.0,Cash loans,Secondaire,Self-employed,State servant,2.77895,0.27145
209119,0,238500.0,45.0,3.0,225000.0,M,1.0,Cash loans,Secondaire,Self-employed,Working,0.9433962264150944,0.1000943396226415
225626,0,189000.0,51.0,29.0,585000.0,M,2.0,Revolving loans,Tertiaire,Business,Working,3.095238095238096,0.1547619047619047
131281,1,67500.0,26.0,3.0,202500.0,F,3.0,Revolving loans,Primaire,Business,Working,3.0,0.15
126224,0,180000.0,53.0,4.0,252000.0,M,2.0,Cash loans,Primaire,Business,Working,1.4,0.071825
228159,0,202500.0,26.0,3.0,450000.0,F,2.0,Cash loans,Primaire,Trade,Working,2.2222222222222223,0.1212
164969,0,135000.0,37.0,7.0,781920.0,F,2.0,Cash loans,Primaire,Education,State servant,5.792,0.2080333333333333
171042,0,180000.0,37.0,6.0,337500.0,F,2.0,Revolving loans,Primaire,Self-employed,Working,1.875,0.09375
184086,0,157500.0,39.0,20.0,668304.0,M,2.0,Cash loans,Primaire,Business,Commercial associate,4.2432,0.2041142857142857
114050,0,202500.0,33.0,6.0,1305000.0,M,2.0,Cash loans,Primaire,Industry,Working,6.444444444444445,0.1884222222222222
229732,0,270000.0,48.0,3.0,900000.0,M,1.0,Cash loans,Primaire,Business,Working,3.333333333333333,0.1603666666666666
265731,0,270000.0,52.0,3.0,824823.0,F,1.0,Cash loans,Tertiaire,Business,Commercial associate,3.0549,0.0898
193649,0,157500.0,53.0,33.0,528633.0,F,1.0,Cash loans,Tertiaire,Medicine,Working,3.3564,0.1622857142857142
286826,0,189000.0,49.0,6.0,1305000.0,F,2.0,Cash loans,Tertiaire,Serivce,Commercial associate,6.904761904761905,0.1858333333333333
267208,0,157500.0,35.0,9.0,1546020.0,F,2.0,Cash loans,Tertiaire,Medicine,Working,9.816,0.2821428571428571
154488,1,135000.0,53.0,7.0,752742.0,F,3.0,Cash loans,Tertiaire,Business,Working,5.575866666666666,0.2980333333333333
269479,0,54000.0,55.0,2.0,269550.0,M,2.0,Cash loans,Primaire,Other,Working,4.991666666666666,0.22225
214966,0,337500.0,55.0,17.0,1800000.0,M,2.0,Cash loans,Tertiaire,Education,State servant,5.333333333333333,0.1857733333333333
272827,1,90000.0,28.0,6.0,508495.5,F,3.0,Cash loans,Tertiaire,Medicine,State servant,5.64995,0.2718
